Title;Address;Price;Rooms;SquareMeters;Description;URL;Date;Verfügbarkeit;Objekttyp;Anzahl Zimmer;Anzahl Etagen;Wohnfläche;Nutzfläche;Grundstückfläche;Kubatur;Raumhöhe;Baujahr;Etage;Letztes Renovationsjahr;Anzahl Wohnungen;Anzahl Toiletten;In Wohngemeinschaft;Haustiere erlaubt;Minergie zertifiziert;Garage;Tumbler;Kinderfreundlich;Altbau;Neubau;Balkon / Terrasse;Hebebühne;Reduit;Rauchen erlaubt;Geschirrspüler;Waschmaschine;Minergie Bauweise;Parkplatz;Eckhaus;Kabel-TV;Gasanschluss;Bauland erschlossen;Mittelhaus;Aussicht;Gedeckt;Lift;Wasseranschluss;Stromanschluss;Hochparterre;No features found;Anfahrrampe LKW;Abwasseranschluss;Cheminée;Ruhige Lage;Rollstuhlgängig;Estrich;Swimmingpool;Keller
"""Neuwertige Wohnung, hochwertiger Innenausbau, private Parkanlage""";Weststrasse 48, 8620 Wetzikon;2764.0;4.5;113.0;Westlich vom Zentrum Wetzikon, an optimal erschlossener Lage vermieten wir eine stilvoll ausgestattete 4 1/2-Zimmerwohnung im 3.OG, mit Lift. Die Liegenschaft ist umgeben von einer weitläufigen Parkanlage mit viel Grünflächen. Öffentlicher Verkehr wie auch diverse Einkaufsmöglichkeiten und Restaurants sind in kurzer Gehdistanz zu erreichen. Auf folgende Highlights dürfen Sie sich freuen:- attraktiver Grundriss, Wohnfläche 113 m2- Loggia mit Sicht ins Grüne- Wohn-/Esszimmer /Küche 41 m2- topmoderne Küche mit viel Lichteinfall- Bad/WC- Dusche/WC mit Waschmaschine und Tumbler- drei Schlafzimmer- Entrée/Korridor mit Einbauschrank- Bodenbeläge: Eichenparkett, Keramikplatten- sep. Reduit in der Wohnung- lichtdurchflutete Wohnung aufgrund vieler grossflächiger Fenster- Kellerraum im UG Autoeinstellplatz in der UN-Garage mtl. Fr. 150.00Motorradabstellplatz mtl. Fr. 40.00 In der UN-Garage ist die Möglichkeit zur Montage einer Ladestation für E-Fahrzeuge berücksichtigt. Bitte beachten Sie, dass die Fotoaufnahmen typengleich sind und lediglich den Ausbaustandard aufzeigen. Haustiere, wie Hunde und Katzen sind nicht gestattet. Haben wir Ihr Interesse geweckt und Sie möchten sich dieses schöne Objekt anschauen? Dann zögern Sie nicht und setzen sich mit uns in Verbindung.Wir freuen uns auf Ihre Anfrage via dem Kontaktformular der Plattform.;https://www.immoscout24.ch/mieten/4001150784;2024-05-25;01.07.2024;Wohnung;4.5;;113 m2;;;;;2021;3;;;;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False
"""Erstvermietung nach Sanierung im Trend-Quartier""";Brinerstrasse 3, 8003 Zürich;4862.0;3.5;118.0;Erstvermietung nach Komplett-Sanierung im Trend-Quartier Zürich-Wiedikon an bester Lage! Direkt bei der Schmiede Wiedikon in einer 30er Zone befinden sich die neu sanierten Wohnungen. Das Mehrfamilienhaus umfasst zehn 3.5-Zimmerwohnungen auf vier Etagen, eine 2.5-Zimmerwohnung im Erdgeschoss sowie eine 3.5-Zimmer-Dachgeschosswohnung mit fantastischer Weitsicht. DAS WICHTIGSTE Moderne, helle und offene Küche mit hochwertiger Granitabdeckung, Hochliegendem Backofen, Geschirrspüler, Dampfabzug und Unterbeleuchtung, Deckenbeleuchtung mit SpotsZimmer mit edlem Parkettboden, Bad und Küche mit BodenplattenBad mit Dusche und WCWaschturm mit Waschmaschine und TumblerEinbauschrank im EntréeSeparates Reduit in jeder Wohnung und eigenes KellerabteilNachhaltige Holz-Pellet-Heizung, Wärmeverteilung über RadiatorenLift vorhandenDIE LAGE Beste Tram- und Busverbindungen / Tramhaltestelle Schmiede Wiedikon in Gehdistanz / Tram 9 und 14Bahnhof Wiedikon erreichbar in 9 GehminutenBahnhof Binz erreichbar in 12 GehminutenAutobahnanschluss in 2 FahrminutenEinkaufsmöglichkeiten: Migros und Coop in nächster Nähe. Sihlcity, BahnhofstrasseNaherholungsgebiet: Kollerwiese, BrunauDAS BESONDERE Erstbezug nach Komplett-Sanierung an zentraler, ruhiger Lage im Trendquartier Wiedikon.Teilweise traumhafte Aus- und Weitsicht bis in die Alpen und Sonne pur!V-ZUG Geräte, Schiffboden Parkett, Waschturm in der Wohnung, Lift, sep. Kellerraum.Kein Durchgangsverkehr, 30er Zone, optimale Einkaufsmöglichkeiten, schnelle Anbindung an ÖV und Autobahn.Haben wir Ihr Interesse geweckt? Die Wohnungen sind per 1. Juli 2024 bezugsbereit. Gerne zeigen wir Ihnen diese Perlen im Trend-Quartier Wiedikon bei einer persönlichen Besichtigung. Wir freuen uns auf Ihre Kontaktaufnahme. Ihre OMIT AG Judith Lehmann und Marco Schönbächler.;https://www.immoscout24.ch/mieten/4001144573;2024-05-25;01.07.2024;Dachwohnung;3.5;;118 m2;;;;;1930;5;2024;;;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False
"""Ruhige Lage im Zentrum von Wädenswil""";Eintrachtstrasse 16, 8820 Wädenswil;3320.0;5.5;;"Per sofort vermieten wir an ruhiger und zentraler Lage in Wädenswil eine helle und grosszügige 5.5-Zimmerwohnung. Die Wohnung bietet folgende Annehmlichkeiten: Aussicht auf den Zürichseesonnige Lage geräumiger Ess-und Wohnbereichgrosszügige Schlafzimmer 2x Badezimmer (1x mit Badewanne, 1x mit Dusche)grosse Fensterfronten eigener Abstellraum moderne offene Küche grosszügiger Balkon Zusätzlich steht ein Kellerabteil zur Verfügung. Die Waschküche und der Trocknungsraum mit Luftentfeuchter befinden sich im Untergeschoss.Ein Garagenparkplatz kann für CHF 135.00 dazugemietet werden. Die nahe Lage zum Bahnhof und zur Busstation (ca. 4 Gehminuten) bietet viele Verbindungen u.a. Richtung Zürich, Chur, Einsiedeln oder Rapperswil; aber auch zur nahe gelegenen Schiffsstation, von wo erholsame Schiffsausflüge unternommen werden können.Die verschiedensten Einkaufsmöglichkeiten im Zentrum erreichen Sie bequem zu Fuss.Haben wir Ihr Interesse geweckt? Gerne zeigen wir Ihnen die Wohnung!";https://www.immoscout24.ch/mieten/4001143284;2024-05-25;Sofort;Wohnung;5.5;;;;;;;1971;5;;;;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;False;False;False;True;False;False;False;False
"""Wohnen ist... sich zu Hause wohl fühlen!""";Schaffhauserstrasse 453, 8052 Zürich;3190.0;3.5;82.0;Die Highlights:» Neubauwohnung mit moderner Ausstattung» moderne Küche mit Glaskeramikkochfeld und Geschirrspüler» Badezimmer mit Feinsteinzeugplatten und eigenem Waschturm» Balkon und Heller Räume » eigenes KellerabteilDie Lage:Die Liegenschaft liegt Zentral im Stadtkreis 11. Die Infrastruktur:Zürich bietet viele Einkaufsmöglichkeiten, welche Sie mit den öffentlichen Verkehrsmitteln in wenigen Minuten erreichen. Der Innenhof der Überbauung ist eine beschauliche Begegnungszone direkt vor Ihrer Haustür.  Die Verkehrsanbindung: Für eine ideale Anbindung sorgt die Haltestelle Felsenrainstrasse. Nur 1 Minute sind es von dort mit dem ÖV bis zum Bahnhof Zürich Oerlikon. Vereinbaren Sie noch heute einen Besichtigungstermin, um sich von den Vorteilen dieser Wohnung zu überzeugen. Wir freuen uns auf Sie.Für dieses Inserat wurden Referenzbilder verwendet, welche von der tatsächlichen Wohnung leicht abweichen könnten.;https://www.immoscout24.ch/mieten/4001143042;2024-05-25;01.08.2024;Wohnung;3.5;;82 m2;;;;;;4;2023;;;False;True;False;True;False;True;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False
"""Wunderschöne Wohnung sucht Mieter""";Bahnhofstrasse 62, 8112 Otelfingen;2550.0;3.5;100.0;Per 01.08.2024 vermieten wir diese moderne und lichtdurchflutete 3.5-Zimmer-Wohnung. An bester Lage in Otelfingen liegt sie nur wenige Gehminuten vom Bahnhof Otelfingen entfernt.Die Wohnung verfügt über folgenden Innenausbau:- Wohn- & Schlafräume mit Parkettboden- Bad mit Badewanne, Waschmaschine/Tumbler & Plattenboden- zwei grosszügige Schlafzimmer- Ankleidezimmer- moderne, offene Küche mit Steamer, Induktionsherd etc.- grossflächiger und heller Wohn-/ Essbereich-  Loggia mit Blick ins GrüneIhr eigenes Kellerabteil wie auch Trockenräume und Zugang zur Einstellhalle (CHF 125.00 pro Platz und Monat) finden Sie in UG, welches über den Lift bequem zugänglich ist.Die Naherholungsgebiete Lägern und Altberg sind zu Fuss wie auch mit dem Bike ein Erlebnis wert.Sagt Ihnen diese Wohnung zu? Dann freuen wir uns auf Ihre Kontaktaufnahme.;https://www.immoscout24.ch/mieten/4001135854;2024-05-25;01.08.2024;Wohnung;3.5;;100 m2;;;;;;1;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False
"""Bijou an begehrter Wohnlage""";Höschgasse 78, 8008 Zürich;1986.0;1.5;38.0;Per 1. August 2024 vermieten wir diese perfekte Single-Wohnung im Dachgeschoss mit Balkon.Einkaufsmöglichkeiten und öffentliche Verkehrsmittel befinden sich in nächster Nähe.Zusätzlich bietet die Wohnung weiteren Komfort:- Parkettboden im Wohn- und Schlafraum- Plattenboden in Küche und Badezimmer- Küche mit Geschirrspüler, Glaskeramikherd, Kühlschrank mit separatem Tiefkühler- Badezimmer mit Badewanne und Doppellavabo- Grosser Balkon- KellerabteilDie Besichtigungstermine sind wie folgt:Samstag, 25. Mai 2024, 14.00 UhrSamstag, 1. Juni 2024, 14.00 UhrBitte melden Sie sich vorab bei den Mietern unter der Handynummer 078 838 39 77 an.Hunde sind nicht erlaubt.Bilder: Es kann sich um Vergleichsfotos derselben Liegenschaft handeln.;https://www.immoscout24.ch/mieten/4001132777;2024-05-25;01.08.2024;Dachwohnung;1.5;;38 m2;;;;;;4;;;;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False
"""Erstvermietung Hoschti - lebendig. vielseitig. zentral.""";Huebwiesenstrasse 36b, 8954 Geroldswil;2670.0;3.5;93.0;"Herzlich willkommen im neuen Geroldswiler Zentrum ""Hoschti"". Der Name ist eine Hommage an das beliebte Hotel und Restaurant ""Hosti"", welches über Jahrzehnte hinweg für Wohlbefinden, eine gemütliche Atmosphäre und schöne Momente stand.Jetzt wird das ehemalige Hotel umgebaut, derweil daneben zusätzlich ein Neubau entsteht. So vereint das Projekt Hoschti das Altbewährte mit dem Neuen und schreibt die Geschichte von Wohlbefinden und einer gemütlichen Atmosphäre weiter. So entstehen an bester Lage 44 neue Wohnungen - darunter 15 Wohnungen im Neubau und 29 Wohnungen im Umbau. Die Wohnungen sind etappiert ab Februar 2025 (Umbau) und März 2025 (Neubau) bezugsbereit. Des weiteren bietet die Überbauung Platz für eine Gewerbefläche und ein Restaurant.Entdecken Sie die modernen und komfortablen Wohnungen in der Hoschti. Die Wohnungen im Minergie-Standard ermöglichen ein harmonisches Miteinander von Menschen jeden Alters. Im Neubau bieten grosszügige Balkone lebendige Ausblicke, während im Umbau sogenannte Vierjahreszeiten-Zimmer das Raumangebot erweitern.Die Wohnungen bieten folgende Ausstattungen:grosszügige Fensterflächen und offen gestaltete Grundrisseeinladende Eingangsbereiche (teilweise mit Garderobe)stilvolle Küchen mit modernsten Haushaltgerätenlichtdurchflutete Wohn- und Esszimmermoderne Badezimmer mit begehbaren Duschenseparates WCeigene Waschmaschine und Wäschetrockner in der Wohnung (als Kombigerät)Komfortlüftung und sanfte FussbodenkühlungAttraktive und grosszügige Aussenflächen (Balkon/Sitzplatz/Terrasse oder Vierjahreszimmer mit Glasverkleidungen) zum Verweilen und GeniessenKellerabteilIm Neu- und Umbauprojekt Hoschti leben Sie im Herzen des Dorfes. Die Umgebung der Überbauung Hoschti lässt keine Wünsche übrig. So finden sich in der unmittelbaren Nähe diverse Supermärkte, Restaurants, Apotheke, Bäckerei und Metzgerei. Das Hallenbad befindet sich direkt im Erdgeschoss der Hoschti und die Schule sowie Kindergärten befindet sich ebenfalls in Gehdistanz.Des Weiteren bietet Geroldswil und seine beiden Naherholungsgebiete viele Möglichkeiten, die Freizeit zu gestalten und dem Alltag zu entfliehen. Die Bushaltestelle ""Geroldswil Zentrum"" befindet sich direkt vor der Haustüre. Von dort aus erreichen Sie mit den Bussen im 15 Minuten-Takt den S-Bahnhof Dietikon. Zudem befinden sich die beiden Autobahnanschlüsse (Weiningen und Dietikon) in unmittelbarer Nähe.Ein Garageneinstellplatz kann bei Bedarf dazu gemietet werden.Alle Details zum Projekt finden Sie auf der Webseite unter: https://www.hoschti-geroldswil.ch/ Wir freuen uns auf Ihre Kontaktaufnahme und stehen Ihnen bei Fragen zum Projekt gerne zur Verfügung.";https://www.immoscout24.ch/mieten/4001131909;2024-05-25;01.03.2025;Wohnung;3.5;;93 m2;;;;;;2;;;;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False
"""Erstvermietung Hoschti - lebendig. vielseitig. zentral.""";Huebwiesenstrasse 36b, 8954 Geroldswil;2970.0;4.5;103.0;"Herzlich willkommen im neuen Geroldswiler Zentrum ""Hoschti"". Der Name ist eine Hommage an das beliebte Hotel und Restaurant ""Hosti"", welches über Jahrzehnte hinweg für Wohlbefinden, eine gemütliche Atmosphäre und schöne Momente stand.Jetzt wird das ehemalige Hotel umgebaut, derweil daneben zusätzlich ein Neubau entsteht. So vereint das Projekt Hoschti das Altbewährte mit dem Neuen und schreibt die Geschichte von Wohlbefinden und einer gemütlichen Atmosphäre weiter. So entstehen an bester Lage 44 neue Wohnungen - darunter 15 Wohnungen im Neubau und 29 Wohnungen im Umbau. Die Wohnungen sind etappiert ab Februar 2025 (Umbau) und März 2025 (Neubau) bezugsbereit. Des weiteren bietet die Überbauung Platz für eine Gewerbefläche und ein Restaurant.Entdecken Sie die modernen und komfortablen Wohnungen in der Hoschti. Die Wohnungen im Minergie-Standard ermöglichen ein harmonisches Miteinander von Menschen jeden Alters. Im Neubau bieten grosszügige Balkone lebendige Ausblicke, während im Umbau sogenannte Vierjahreszeiten-Zimmer das Raumangebot erweitern.Die Wohnungen bieten folgende Ausstattungen:grosszügige Fensterflächen und offen gestaltete Grundrisseeinladende Eingangsbereiche mit Einbauschränken/Garderobestilvolle Küchen mit modernsten Haushaltgerätenlichtdurchflutete Wohn- und Esszimmermoderne Badezimmer mit Badewanneseparates WC mit Dusche (Neubau)Réduit mit Waschmaschine und WäschetrocknerKomfortlüftung und sanfte FussbodenkühlungAttraktive Aussenflächen (Balkon/Sitzplatz) zum Verweilen und GeniessenKellerabteilIm Neu- und Umbauprojekt Hoschti leben Sie im Herzen des Dorfes. Die Umgebung der Überbauung Hoschti lässt keine Wünsche übrig. So finden sich in der unmittelbaren Nähe diverse Supermärkte, Restaurants, Apotheke, Bäckerei und Metzgerei. Das Hallenbad befindet sich direkt im Erdgeschoss der Hoschti und die Schule sowie Kindergärten befindet sich ebenfalls in Gehdistanz.Des Weiteren bietet Geroldswil und seine beiden Naherholungsgebiete viele Möglichkeiten, die Freizeit zu gestalten und dem Alltag zu entfliehen. Die Bushaltestelle ""Geroldswil Zentrum"" befindet sich direkt vor der Haustüre. Von dort aus erreichen Sie mit den Bussen im 15 Minuten-Takt den S-Bahnhof Dietikon. Zudem befinden sich die beiden Autobahnanschlüsse (Weiningen und Dietikon) in unmittelbarer Nähe.Ein Garageneinstellplatz kann bei Bedarf dazu gemietet werden.Alle Details zum Projekt finden Sie auf der Webseite unter: https://www.hoschti-geroldswil.ch/ Wir freuen uns auf Ihre Kontaktaufnahme und stehen Ihnen bei Fragen zum Projekt gerne zur Verfügung.";https://www.immoscout24.ch/mieten/4001131908;2024-05-25;01.03.2025;Wohnung;4.5;;103 m2;;;;;;2;;;;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False
"""Familienfreundliche Wohnung mit Balkon""";Grundhofstrasse 71, 8404 Stadel(Winterthur);2295.0;4.5;121.0;"Diese ländlich gelegene Familienwohnung wurde gesamtsaniert und wird nach Vereinbarung verfügbar.Sanierung:- Neue moderne offene Küche mit Geschirrspüler und hochliegendem Backofen- Badezimmer mit Badewanne- Gäste-WC mit Dusche- Anschluss für eigenen Waschturm im Reduit- Durchgehend Feinsteinzeug-BodenplattenMerkmale:- Zwei grosse überdachte Balkone- Fussbodenheizung- praktische Einbauschränke- Zusätzlich Waschmöglichkeit in der Gemeinschaftswaschküche- Abstellplätze für Auto und Fahrräder vorhandenUmgebung:- intaktes Dorfleben im Weiler ""Grundhof""- wunderbar im Grünen gelegen- familienfreundlich- Kindergarten und Dorfschule in Gehdistanz- Autobahnanschluss A1 in nur 3 Minuten erreichbar- öffentlichen Verkehrsmittel in ca. 15 - 20 Gehminuten erreichbarIhre Eulach Bau & Verwaltung GmbH";https://www.immoscout24.ch/mieten/4001129286;2024-05-25;01.10.2024;Wohnung;4.5;;121 m2;;;;;1988;1;;;;False;True;False;True;False;True;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
"""Exklusive Einfamilienhäuser im Villengarten - Grün.Modern.Hochwertig.""";Zollikerstrasse 177f, 8008 Zürich;9400.0;4.5;169.0;Die Zollikerstrasse zählt zu den attraktivsten Wohnlagen der ganzen Stadt Zürich. Die lockere Bebauung mit hohem architektonischen Anspruch, die ruhigen Quartierstrassen, die weiten Parkanlagen, die kurzen Distanzen zur Innenstadt und zur Seepromenade - hier zu wohnen bedeutet Lebensqualität und Privileg.  Das Neubauprojekt Villengarten umfasst elf exklusiv ausgebaute freistehende Einfamilienhäusern zur Miete - darunter sechs mit 4.5 Zimmern auf rund 170 m2 und fünf mit 6.5 Zimmern auf rund 219m2. Locker aneinandergereiht fassen die fünf strassenseitig angeordneten 6.5-Zimmer-Einfamilienhäuser den Raum entlang der Zollikerstrasse.Alle Details zum Projekt finden Sie in der angehängten Vermietungsdokumentation und auf der Webseite unter: www.villengarten.ch GrünNur an einer Stelle öffnet eine mächtige Zeder die Reihe und gibt den Blick in den idyllischen Gemeinschaftsgarten frei. Dieser geschützte grüne Innenhof lädt zu einer aktiven Nachbarschaftskultur ein und erschliesst die sechs dahinterliegenden 4.5-Zimmer-Einfamilienhäuser. Dichte Hecken separieren diesem gemeinschaftlichen Bereich von den privaten Sitzplätzen.ModernWährend die Volumetrie der beiden Haustypen an die Villen erinnern, die in der Vergangenheit entlang der Strasse standen, entspricht das innovative Wohnkonzept modernsten Anforderungen. Dazu gehören eine ganzheitliche Nachhaltigkeit mit Fotovoltaikanlage, Erdsonden-Wärmepumpe und Anschlüssen für E-Ladestationen in der Tiefgarage. Ein Smart-Home-System ergänzt das Konzept und schafft ein intelligentes, vernetztes Wohnerlebnis.HochwertigIn allen Einfamilienhäusern bilden edle Materialien und ein stilvolles Designkonzept einen harmonischen Rahmen, der jeden Einrichtungsstil perfekt in Szene setzt. Ein interner Lift, der alle Etagen erschliesst, ein privater Hauszugang von der gemeinsamen Tiefgarage, mehrere Aussenbereiche und ein Saunaanschluss betonen den luxuriösen Eigentumsstandard.Garageneinstellplätze können für CHF 300.00 pro Monat dazu gemietet werden. Die Gegend entlang der Zollikerstrasse zählt zu den attraktivsten Quartieren der Stadt Zürich. Einfamilienhäuser, Villen und Parkanlagen säumen die Quartierstrasse. Die Atmosphäre ist geprägt von üppigem Grün, von Ruhe und Sonnenschein. Schulen, Einkaufsmöglichkeiten, Bäckereien und Cafés sind nur wenige Gehminuten entfernt.Von der Zollikerstrasse in die Welt. Reisen Sie von einer der vielen nahen Tram- und Bushaltestellen in jede beliebige Richtung oder vom Bahnhof Tiefenbrunnen in nur sechs Fahrminuten an den Zürich Hauptbahnhof. Wer lieber privat unterwegs ist, profitiert vom fünf Kilometer entfernten Autobahnanschluss an die A1, A3 und A4.Wir freuen uns auf Ihre Kontaktaufnahme und stehen Ihnen bei Fragen zum Projekt gerne zur Verfügung.;https://www.immoscout24.ch/mieten/4001125717;2024-05-25;Nach Vereinbarung;Einfamilienhaus;4.5;;169 m2;;;;;2024;;;;;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False
