Address;Price;Rooms;SquareMeters;Date;Etage;Wohnfläche;Baujahr;Raumhöhe;Anzahl Wohnungen;Letztes Renovationsjahr;Nutzfläche;Grundstückfläche;Kubatur;Anzahl Toiletten;Hallenhöhe;Mindestnutzfläche;Gasanschluss;Waschmaschine;Kabel-TV;Haustiere erlaubt;Gedeckt;Mit Gartenhaus;Parkplatz;Minergie Bauweise;Tumbler;Keller;Estrich;Rollstuhlgängig;Balkon / Terrasse;Spielplatz;Altbau;Stromanschluss;Neubau;Cheminée;Minergie zertifiziert;Rauchen erlaubt;Lift;Steamer;Garage;Ruhige Lage;Hochparterre;Aussicht;Reduit;No features found;Abwasseranschluss;Swimmingpool;Eckhaus;Kinderfreundlich;Wasseranschluss;Geschirrspüler;In Wohngemeinschaft;Objekttyp_Attikawohnung;Objekttyp_Bauernhaus;Objekttyp_Dachwohnung;Objekttyp_Doppeleinfamilienhaus;Objekttyp_Einfamilienhaus;Objekttyp_Einzelzimmer;Objekttyp_Hobbyraum;Objekttyp_Kellerabteil;Objekttyp_Loft;Objekttyp_Maisonette / Duplex;Objekttyp_Mehrfamilienhaus;Objekttyp_Reihenfamilienhaus;Objekttyp_Schloss;Objekttyp_Studio;Objekttyp_Terrassenhaus;Objekttyp_Terrassenwohnung;Objekttyp_Villa;Objekttyp_Wohnung;Coordinates;Latitude;Longitude
Bergblumenstrasse 8, 8408 Winterthur;4125.0;7.0;;2024-04-02;99.0;;1966.0;;0;2012.0;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;(47.505584716796875, 8.694999694824219);47.505584716796875;8.694999694824219
Bühlstrasse 10, 8055 Zürich;3550.0;4.5;95.0;2024-04-02;3.0;95.0;1931.0;;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.367801666259766, 8.51564884185791);47.367801666259766;8.51564884185791
Haselstrasse 42, 8335 Hittnau;2490.0;4.5;105.0;2024-04-02;1.0;105.0;2015.0;;0;;;;;0;;;False;True;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;True;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.379371643066406, 8.83541488647461);47.379371643066406;8.83541488647461
Müliweg 6, 8494 Bauma;2050.0;3.0;94.0;2024-04-02;1.0;94.0;;;0;;;;;0;;;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.36724090576172, 8.875707626342773);47.36724090576172;8.875707626342773
Bolsternbuckstrasse 37, 8483 Kollbrunn;3337.0;6.5;;2024-04-02;99.0;;2018.0;;0;;;363.0;;0;;;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;(47.458038330078125, 8.784111022949219);47.458038330078125;8.784111022949219
Ueberlandstrasse 237, 8600 Dübendorf;2680.0;2.5;69.0;2024-04-02;4.0;69.0;2024.0;2.45;0;;;;;0;;;False;True;False;True;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;(47.39957046508789, 8.626958847045898);47.39957046508789;8.626958847045898
Niggitalstrasse 37, 8630 Rüti ZH;5490.0;5.5;230.0;2024-04-02;;230.0;2015.0;;0;;613.0;1024.0;;0;;;False;False;True;True;False;False;True;False;False;True;False;True;True;True;False;False;True;True;False;False;True;True;True;False;False;True;True;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;(47.258724212646484, 8.866048812866211);47.258724212646484;8.866048812866211
Herrligweg 9, 8048 Zürich;2703.0;2.5;48.0;2024-04-02;;48.0;2021.0;;0;;;;;0;;;False;False;True;True;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.389892578125, 8.484477996826172);47.389892578125;8.484477996826172
Mühlestrasse 26, 8912 Obfelden;2932.0;4.5;120.0;2024-04-02;1.0;120.0;2022.0;2.45;10;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.264984130859375, 8.410008430480957);47.264984130859375;8.410008430480957
Twäracherstrasse 4, 8118 Pfaffhausen;2980.0;3.5;101.0;2024-04-02;2.0;101.0;;;0;;;;;0;;;True;False;False;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.362327575683594, 8.62419605255127);47.362327575683594;8.62419605255127
Hönggerstrasse 24, 8037 Zürich;2950.0;2.5;68.0;2024-04-02;0.0;68.0;2023.0;;0;;;;;0;;;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.39155960083008, 8.525900840759277);47.39155960083008;8.525900840759277
Hönggerstrasse 24, 8037 Zürich;5700.0;3.5;124.0;2024-04-02;5.0;124.0;2023.0;;0;;;;;0;;;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.39155960083008, 8.525900840759277);47.39155960083008;8.525900840759277
Hönggerstrasse 24, 8037 Zürich;5550.0;3.5;112.0;2024-04-02;5.0;112.0;2023.0;;0;;;;;0;;;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.39155960083008, 8.525900840759277);47.39155960083008;8.525900840759277
Bahnhofstrasse 13, 8802 Kilchberg ZH;6950.0;4.5;127.0;2024-04-02;1.0;127.0;2024.0;;0;;;;;0;;;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.32285690307617, 8.549116134643555);47.32285690307617;8.549116134643555
Leingrüeblerstrasse 12, 8542 Wiesendangen;3150.0;4.5;100.0;2024-04-02;3.0;100.0;;;0;2023.0;;;;0;;;False;True;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.52568054199219, 8.78139877319336);47.52568054199219;8.78139877319336
Dorfstrasse 18, 8424 Embrach;6800.0;11.0;;2024-04-02;99.0;;1871.0;;0;;;;;0;;;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;(47.50283432006836, 8.594982147216797);47.50283432006836;8.594982147216797
Dorfstrasse 18, 8424 Embrach;8800.0;11.0;;2024-04-02;99.0;;1871.0;;0;;;;;0;;;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;(47.50283432006836, 8.594982147216797);47.50283432006836;8.594982147216797
Eichholzstrasse 17, 8614 Bertschikon (Gossau ZH);1020.0;1.0;12.0;2024-04-02;;12.0;1972.0;;0;2022.0;12.0;;;0;;;False;False;False;True;False;False;True;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;(47.323909759521484, 8.760905265808105);47.323909759521484;8.760905265808105
Brandschenkestrasse 10, 8001 Zürich;3000.0;;21.0;2024-04-02;;21.0;;;0;;;;;0;;;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;(47.36960983276367, 8.533367156982422);47.36960983276367;8.533367156982422
Brandschenkestrasse 10, 8001 Zürich;3207.0;;26.0;2024-04-02;;26.0;;;0;;;;;0;;;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;(47.36960983276367, 8.533367156982422);47.36960983276367;8.533367156982422
Cramerstrasse 8-12, 8004 Zurich;4858.0;2.0;54.0;2024-04-02;;54.0;;;0;;;;;0;;;False;False;True;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(None, None);;
Industriestrasse 10, 8152 Opfikon;2585.0;;25.0;2024-04-02;;25.0;;;0;;;;;0;;;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;(None, None);;
Industriestrasse 10, 8152 Opfikon;2689.0;;24.0;2024-04-02;;24.0;;;0;;;;;0;;;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(None, None);;
Industriestrasse 10, 8152 Opfikon;3000.0;;24.0;2024-04-02;;24.0;;;0;;;;;0;;;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(None, None);;
Industriestrasse 10, 8152 Opfikon;3208.0;;29.0;2024-04-02;;29.0;;;0;;;;;0;;;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(None, None);;
Industriestrasse 10, 8152 Opfikon;3727.0;;30.0;2024-04-02;;30.0;;;0;;;;;0;;;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(None, None);;
Industriestrasse 10, 8152 Opfikon;2896.0;;34.0;2024-04-02;;34.0;;;0;;;;;0;;;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(None, None);;
Industriestrasse 10, 8152 Opfikon;2066.0;;15.0;2024-04-02;;15.0;;;0;;;;;0;;;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;(None, None);;
Industriestrasse 10, 8152 Opfikon;1962.0;;16.0;2024-04-02;;16.0;;;0;;;;;0;;;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;(None, None);;
Cramerstrasse 8-12, 8004 Zurich;2689.0;;19.0;2024-04-02;;19.0;;;0;;;;;0;;;False;False;True;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(None, None);;
Cramerstrasse 2-6, 8004 Zurich;4246.0;;38.0;2024-04-02;;38.0;;;0;;;;;0;;;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(None, None);;
Gerechtigkeitsgasse 8, 8001 Zurich;2170.0;;16.0;2024-04-02;;16.0;;;0;;;;;0;;;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.3698616027832, 8.531909942626953);47.3698616027832;8.531909942626953
Bellariastrasse 36, 8002 Zurich;5273.0;;63.0;2024-04-02;;63.0;;;0;;;;;0;;;False;False;True;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;(47.352561950683594, 8.530229568481445);47.352561950683594;8.530229568481445
